is_muted,time_unmuted,is_speaking,speaking_duration,camera_on,hand_raised,hand_raise_count,message_length,hesitation_count,has_question,confidence_level,missing_assignments,grade_average,grade_trend,days_since_submission,late_submissions,struggle_label,_academic_observed,_latent_p
1,272,0,43,0,0,1,24,1,0,31,3,92,129,3,2,0,1,0.0005953506993512438
1,85,0,0,0,0,0,7,1,0,7,3,52,83,0,2,1,1,0.8985269160056374
0,117,0,90,0,0,1,0,5,0,21,1,71,104,0,0,0,1,0.087607262772234
0,82,0,78,0,0,1,52,3,0,39,0,80,100,0,0,0,0,0.13864894893158464
0,177,1,162,1,0,3,4,1,0,67,1,75,105,7,1,0,1,0.011473821020880076
1,68,0,0,1,1,0,0,0,0,57,4,45,83,5,0,0,1,0.5886081738555868
0,178,0,147,1,1,0,27,1,1,85,2,80,88,0,5,0,1,0.019388363508859092
1,0,0,0,0,0,0,0,0,0,0,0,80,100,0,0,0,0,0.04859278340671829
1,111,1,81,0,1,1,11,0,0,27,3,80,120,0,0,0,1,0.0062177934558020915
1,201,0,129,1,0,0,21,1,0,67,1,80,103,9,1,0,1,0.12232377387745223
1,29,0,0,0,0,0,0,0,0,2,1,62,98,6,4,1,1,0.6437884928351187
0,109,0,0,1,1,0,0,0,0,62,0,54,77,2,0,0,1,0.26787665785296033
1,66,1,155,1,0,3,36,0,1,89,0,80,112,10,1,0,1,0.0027443527806109177
1,32,0,66,1,1,4,11,2,0,47,0,50,83,5,4,1,1,0.38939677342631285
1,115,0,46,0,1,0,16,4,0,25,0,72,97,13,3,0,1,0.04633232618334316
1,403,0,125,1,0,0,10,0,0,65,0,80,100,0,0,1,0,0.07813545156613697
1,82,0,37,1,0,0,27,0,0,53,1,57,88,2,1,0,1,0.03693989415878549
0,247,0,0,0,0,1,0,0,0,44,8,51,83,0,4,0,1,0.3713865536346465
0,94,0,12,1,0,0,16,3,0,26,3,59,95,0,2,0,1,0.45504948754472524
1,234,0,0,0,0,0,0,0,0,33,1,67,103,0,1,0,1,0.06063757801735555
0,150,0,0,1,0,2,0,0,0,78,1,42,88,0,1,0,1,0.10368698278531747
1,124,1,2,0,0,0,35,1,1,30,1,52,91,0,6,0,1,0.5319261068412589
1,134,0,14,1,1,1,17,2,1,54,7,53,92,21,1,0,1,0.47220386993981894
0,281,0,246,0,1,4,23,1,0,56,1,65,97,4,0,0,1,0.006971633266958634
1,175,0,333,1,0,1,0,0,0,81,0,80,100,0,0,0,0,0.1367856145758603
1,512,0,51,0,0,2,23,2,1,47,6,61,91,9,2,0,1,0.4829844494552442
0,135,0,84,0,0,0,26,1,0,42,2,46,85,14,3,1,1,0.6695047366627351
1,24,0,0,0,0,0,0,0,0,5,5,36,66,0,1,1,1,0.9787839331926133
1,97,0,0,0,0,0,6,0,0,7,8,68,104,7,2,0,1,0.25909695235841085
0,0,0,49,0,0,2,0,0,0,20,0,80,100,0,0,0,0,0.45958277060619235
0,222,1,191,0,0,0,26,1,0,47,2,61,93,0,1,0,1,0.1084456576555738
1,190,0,0,0,0,0,0,0,0,72,0,80,100,0,0,0,0,0.4684080781456067
0,99,0,50,1,1,3,36,3,0,51,3,80,100,0,0,0,1,0.007755750925275802
0,47,0,26,0,0,0,0,2,0,10,1,73,113,2,0,0,1,0.20605142986137684
0,30,1,61,0,1,2,36,3,0,27,0,80,100,0,0,0,0,0.025195341933451045
1,248,0,160,1,1,1,16,0,0,65,0,61,103,19,2,1,1,0.2560260564898249
0,218,1,74,1,0,0,43,0,1,67,3,80,114,2,2,0,1,0.0022006718571064995
1,68,0,131,0,0,1,12,3,0,28,2,67,114,2,2,0,1,0.14270385861017165
1,163,0,28,0,0,0,9,2,0,16,0,63,98,8,1,0,1,0.07572066009679562
0,195,1,177,1,0,1,0,0,0,93,3,80,81,0,10,0,1,0.37609978326133475
1,214,0,0,0,0,3,0,0,0,38,0,80,110,0,0,0,1,0.013743575130083046
1,0,0,24,0,0,0,28,1,0,16,2,45,83,0,2,1,1,0.5122850306834642
0,227,0,268,1,0,3,37,0,1,94,1,73,96,2,0,0,1,0.010107916039364192
1,169,0,91,0,0,1,19,2,1,36,2,37,66,15,4,1,1,0.9013693692654898
1,639,1,323,1,0,3,0,0,0,100,0,80,100,0,0,0,0,0.014570802785544469
0,0,0,11,0,0,0,23,7,0,6,0,80,100,0,0,0,0,0.5568421997326072
0,340,0,9,1,0,0,16,1,0,36,9,66,93,5,5,0,1,0.02603244417567749
0,69,0,0,0,0,0,0,0,0,7,1,44,84,4,7,0,1,0.11827085985059763
1,162,0,39,0,1,1,19,4,0,16,0,73,103,11,1,0,1,0.021711071596358256
0,34,0,2,1,1,2,11,3,0,30,0,80,100,0,0,0,0,0.37835090662675186
1,0,0,38,0,1,5,0,0,0,47,4,66,112,5,6,0,1,0.09223466633051705
1,167,1,40,1,0,3,8,1,0,45,0,80,100,0,0,0,0,0.8550078257886694
0,167,0,0,0,0,1,0,0,0,38,0,72,94,0,0,0,1,0.006956668765115532
0,3,0,0,0,0,1,0,0,0,12,0,80,100,0,0,0,0,0.0827242479641197
0,0,0,26,1,0,2,0,0,0,40,3,80,91,14,2,0,1,0.9165071360934727
1,0,0,56,0,0,1,17,3,1,30,4,73,110,6,0,0,1,0.02102326984939013
1,96,0,8,0,1,5,4,7,0,9,4,66,92,8,4,1,1,0.7989107385906299
1,177,0,34,0,0,0,1,0,0,23,2,52,85,0,2,0,1,0.8513152235469748
0,0,0,2,0,1,1,20,4,0,4,3,46,82,0,1,0,1,0.5734033414536686
1,20,0,0,0,0,2,0,0,0,15,1,78,113,10,0,0,1,0.09488675248817964
0,130,0,0,0,0,0,0,0,0,100,2,72,117,10,4,0,1,0.002473901490206167
1,72,0,77,1,0,0,25,2,0,54,2,38,78,0,2,1,1,0.9097375903742867
1,45,0,92,0,0,1,12,4,0,23,0,75,115,2,2,0,1,0.002142450278553458
0,0,0,0,1,1,2,0,0,0,67,1,80,110,4,1,0,1,0.005358069415098407
1,6,0,14,0,0,1,9,2,0,6,0,80,100,0,0,1,0,0.8395921149550031
1,0,1,0,0,0,0,9,0,0,5,0,49,88,10,2,1,1,0.7625601650628253
1,89,0,4,1,1,1,22,1,0,39,1,47,78,6,5,0,1,0.43929632669436325
1,68,0,44,1,0,1,3,2,0,38,2,61,97,2,5,0,1,0.23372774733732837
1,75,0,13,1,0,0,21,2,0,35,0,80,100,0,0,0,0,0.48247643921724814
1,85,0,37,0,0,1,13,1,1,30,0,69,107,0,1,0,1,0.00988342130559022
0,63,0,0,1,0,0,0,0,0,49,0,84,118,1,0,0,1,0.0009876042691131389
1,0,0,0,0,0,1,20,3,0,6,0,50,86,0,1,1,1,0.8111370620613051
0,439,1,110,0,0,0,14,0,0,47,4,96,125,9,4,0,1,0.003677495269037486
1,62,0,44,0,0,1,13,1,0,41,2,66,100,4,1,0,1,0.13403521720767653
1,0,0,49,1,0,1,26,0,0,52,0,80,100,0,0,0,0,0.02500791528080433
1,0,0,0,0,0,1,0,0,0,11,3,51,78,11,2,1,1,0.6577579564854278
0,135,0,0,0,1,1,0,0,0,23,0,80,100,0,0,0,0,0.38238082404780915
1,228,0,70,0,0,1,0,0,0,32,0,80,100,0,0,0,0,0.41140098556659194
1,50,0,58,1,0,0,12,0,0,36,0,80,100,0,0,1,0,0.817157197592146
1,0,0,0,1,0,0,0,0,0,44,6,70,87,5,2,1,1,0.27932293333441144
0,59,0,0,1,1,2,26,0,0,50,3,74,105,7,4,0,1,0.005280011708904388
0,0,0,42,1,0,1,14,1,1,69,2,64,110,0,3,0,1,0.31865021128987625
1,0,0,35,0,0,0,16,2,1,28,5,35,76,4,5,1,1,0.9572240174599775
0,115,0,7,1,0,0,26,2,0,32,3,71,107,0,0,0,1,0.014876338137288433
1,97,0,0,1,0,1,36,1,0,45,0,80,100,0,0,0,0,0.21553215407624943
1,35,0,2,1,0,0,0,6,0,8,2,57,93,10,6,1,1,0.5438068810034579
1,70,0,27,0,0,0,0,0,0,8,1,73,104,0,2,0,1,0.24570472935583593
0,201,1,184,1,0,1,27,0,0,79,0,80,100,0,0,0,0,0.08669968401887687
1,0,1,85,0,0,1,0,0,0,47,3,63,92,0,0,1,1,0.10023790514589989
0,134,0,37,1,1,1,22,0,0,71,3,93,124,12,1,0,1,0.0018489576240620954
1,74,0,84,0,0,0,20,4,0,34,0,44,79,3,1,0,1,0.9102568473442597
0,304,0,0,0,0,0,0,0,0,57,5,80,102,0,2,1,1,0.6125250641738261
0,19,0,0,1,0,2,0,0,0,69,3,67,100,9,0,0,1,0.02655459468249037
1,181,0,0,1,0,1,0,0,0,78,4,96,122,0,3,0,1,0.00018569796337616784
1,6,1,0,1,0,0,0,0,0,27,0,80,100,0,0,1,0,0.5340828059639037
0,27,0,116,1,1,1,6,3,0,51,0,80,100,0,0,0,0,0.018271558132197937
1,96,0,25,0,0,0,16,1,1,22,2,66,101,0,1,0,1,0.21900526414697916
1,250,0,153,0,1,1,13,4,0,36,3,80,110,0,3,0,1,0.003663935399597158
0,163,1,27,1,1,3,0,0,0,60,0,60,102,0,3,0,1,0.14547313981370033
1,149,0,0,0,1,2,0,0,0,45,0,84,110,0,1,0,1,0.019919327722906426
1,116,0,0,0,0,0,0,0,0,6,2,62,95,0,4,1,1,0.4255523728102177
1,171,0,58,1,0,0,18,1,0,64,3,80,112,5,1,0,1,0.00123809483900952
0,325,0,52,1,0,0,30,0,0,72,1,80,98,0,3,0,1,0.02821450400408207
1,126,1,73,0,0,0,5,2,0,19,0,80,100,0,0,1,0,0.6878387873729724
1,15,0,25,0,1,0,18,0,0,20,1,83,112,6,0,0,1,0.007266447460148908
1,21,1,40,1,0,0,6,2,0,33,0,80,100,0,0,1,0,0.5685775918261848
0,223,1,103,0,1,0,27,3,0,34,2,45,70,10,2,0,1,0.783327192644925
0,185,0,63,1,0,2,10,3,0,46,2,43,78,0,3,1,1,0.7076623948531726
1,385,0,277,0,0,0,45,2,1,63,0,48,78,7,0,0,1,0.38490533145445827
0,233,1,72,1,0,1,29,0,1,90,4,41,90,3,4,0,1,0.4334169455871847
0,326,0,0,1,0,0,0,0,0,69,2,68,92,0,0,0,1,0.010780756144789126
1,0,0,41,1,0,0,43,2,0,50,3,44,82,12,0,1,1,0.9047931233535408
1,0,0,2,1,0,0,37,1,0,33,5,48,89,0,0,0,1,0.5332566138217851
1,0,0,13,1,1,0,19,3,0,24,0,77,115,4,2,0,1,0.03323494056044643
1,353,0,0,1,0,0,0,0,0,68,1,67,105,0,2,0,1,0.04850221732844789
0,0,0,0,0,0,2,0,0,0,22,2,61,97,7,2,1,1,0.2285071032437135
1,0,0,27,0,1,0,7,3,0,1,1,95,115,0,0,0,1,0.0029980329953062964
0,248,1,126,1,0,3,25,3,0,61,1,98,124,12,0,0,1,0.00082165524773138
0,80,0,14,1,0,0,7,0,0,30,0,80,100,0,0,0,0,0.47519025774379264
0,229,0,106,1,0,2,18,1,1,74,3,63,102,0,4,0,1,0.09154968518756346
1,71,0,37,0,0,0,8,0,0,16,0,69,108,0,10,0,1,0.5307062286771395
1,130,0,0,1,0,1,0,0,0,76,5,70,109,10,3,0,1,0.1876506222861144
1,0,0,0,0,0,2,0,0,0,13,2,80,98,0,4,0,1,0.7215667731889908
1,52,0,19,0,0,0,16,0,1,29,5,80,100,7,0,0,1,0.05761555974605555
1,89,0,62,1,0,3,30,7,0,48,0,80,100,0,0,0,0,0.022817579974396564
1,110,0,76,1,0,2,21,1,0,59,0,80,100,0,0,1,0,0.6444256621626063
1,163,0,0,0,0,0,0,0,0,33,0,80,94,16,2,1,1,0.6238368184742099
1,0,0,33,0,0,0,0,0,0,12,2,80,90,3,0,1,1,0.10904078296530101
1,0,0,26,1,0,0,0,1,1,33,3,60,107,5,0,0,1,0.2581379287493771
1,317,0,312,1,0,0,30,1,0,71,1,84,116,7,0,0,1,0.004266002745115364
1,128,0,19,1,0,2,0,0,0,55,1,69,121,4,4,0,1,0.011899053896794083
1,50,0,0,0,0,0,0,0,0,12,0,75,104,2,5,0,1,0.04339652478004972
0,264,0,66,1,1,3,26,1,0,59,0,80,100,0,0,0,0,0.006343676508632153
1,96,0,0,0,0,2,0,0,0,33,0,80,100,0,0,0,0,0.08201589457572908
1,96,1,60,1,0,0,7,2,0,50,2,66,99,0,4,1,1,0.16220834640495943
1,54,0,22,1,1,2,6,6,0,23,4,52,73,0,6,1,1,0.7664936228293899
0,5,0,0,1,0,3,35,1,0,43,5,54,101,0,1,0,1,0.061070034763282176
0,0,0,0,1,0,1,19,0,1,44,4,70,93,0,1,0,1,0.1218018524532596
1,156,0,0,0,0,1,0,0,0,31,5,72,121,0,0,0,1,0.054181802480108475
0,120,1,367,0,1,0,24,1,1,53,1,80,98,0,1,0,1,0.00960641460077884
1,27,0,8,0,0,0,2,3,0,0,0,60,90,6,0,1,1,0.15926843830422222
0,156,0,12,0,1,2,0,0,0,45,0,80,100,0,0,0,0,0.02784161544194137
1,0,0,0,1,0,1,3,1,0,24,0,80,100,0,0,0,0,0.39639153692957196
1,51,0,44,1,0,0,2,6,0,14,0,80,100,0,0,1,0,0.9650790099833859
0,218,0,137,1,0,2,29,0,0,85,5,80,102,0,2,0,1,0.10534301755351845
0,120,0,0,1,0,0,0,0,0,55,2,29,60,0,1,1,1,0.9076711739873833
1,0,0,16,0,0,1,0,0,0,17,2,78,118,0,0,0,1,0.06212458874903054
0,195,0,88,1,0,3,69,1,0,76,3,80,93,0,0,0,1,0.024483850301797002
0,183,0,18,1,0,0,0,0,0,37,1,79,117,1,0,0,1,0.00041233567655245203
1,0,0,0,1,0,0,25,2,0,27,0,55,88,1,0,1,1,0.351595071737093
1,167,0,78,0,0,0,5,0,0,23,0,80,100,0,0,1,0,0.6799068981921672
1,11,0,0,0,0,0,16,2,1,12,1,80,100,6,0,0,1,0.1022426031245267
1,174,0,7,1,0,1,11,5,0,23,0,80,100,0,0,1,0,0.7659639957583461
1,115,0,47,1,0,1,16,1,0,75,2,82,111,1,1,0,1,0.002656790548954455
0,161,0,21,0,1,5,5,0,0,36,5,63,100,0,2,0,1,0.09662402939152892
1,101,0,123,0,0,0,18,5,0,19,2,55,89,0,2,1,1,0.5402643042060989
0,419,1,215,1,0,1,0,0,0,91,6,71,100,0,4,0,1,0.013846666975134437
0,0,0,27,0,0,0,26,0,1,28,0,80,100,0,0,0,0,0.005940031961726455
0,63,0,0,1,0,2,22,0,0,44,2,84,128,2,2,0,1,0.0008126341400937004
1,90,0,0,0,0,0,0,0,0,17,5,61,87,0,2,1,1,0.653161406493309
1,17,1,92,0,0,1,19,3,1,34,0,80,100,0,0,1,0,0.5685360198608733
0,0,0,48,1,1,0,54,1,0,62,3,80,66,0,13,1,1,0.9843221374049133
1,213,0,121,1,0,0,17,0,0,54,2,77,109,4,2,0,1,0.08922571359438307
1,32,0,0,0,0,0,0,0,0,34,0,55,95,0,0,0,1,0.5140914599228487
0,78,1,148,0,1,0,17,1,0,40,5,90,123,7,1,0,1,0.0035238704905761822
1,99,0,0,1,0,0,0,0,0,54,10,45,82,0,0,1,1,0.9844288242113219
1,61,0,90,0,0,0,25,0,1,38,6,49,84,0,1,1,1,0.96609149037392
0,124,1,31,1,0,1,20,0,0,67,6,48,97,0,3,1,1,0.06043057993125666
0,102,0,47,0,1,3,9,1,1,33,1,83,113,1,4,0,1,0.03303317018582311
1,139,0,124,0,0,0,24,2,0,44,0,80,100,0,0,0,0,0.545953919754703
1,137,0,127,1,0,0,8,2,0,56,0,80,100,0,0,1,0,0.1860791047377023
0,425,0,0,1,0,4,0,0,0,95,5,80,88,2,1,0,1,0.024472733648960462
1,29,0,287,0,0,1,63,7,0,36,0,48,71,24,6,1,1,0.9709235110846515
1,119,0,0,0,1,1,19,2,1,23,12,79,109,3,1,0,1,0.00894650793638489
1,0,0,0,0,0,3,0,0,0,22,12,80,96,0,3,0,1,0.8561225384634243
1,132,0,70,0,0,0,18,2,0,19,1,68,96,2,0,0,1,0.1407883204200756
1,139,1,73,1,0,1,16,5,0,36,4,41,87,0,3,1,1,0.8406574359333865
1,287,0,67,0,0,6,22,2,0,42,0,80,100,0,0,0,0,0.14635677356526153
1,109,0,32,0,1,0,14,2,0,10,5,52,94,3,3,1,1,0.5222635027269015
1,288,1,81,0,1,5,27,4,1,66,0,80,100,0,0,0,0,0.02597720731932027
1,70,0,0,0,0,1,0,0,0,9,7,66,107,0,5,1,1,0.2508378631244212
1,24,0,0,1,0,1,0,0,0,59,0,80,100,0,0,0,0,0.22018311678632796
0,153,0,0,0,0,0,0,0,0,32,5,80,99,3,6,0,1,0.12110098563757549
1,134,0,0,1,0,1,0,0,0,77,2,52,81,9,1,1,1,0.9128583375301856
0,110,0,83,1,0,1,23,1,0,64,0,80,100,0,0,0,0,0.15073010305922463
1,100,0,6,0,0,1,19,1,0,20,0,78,107,3,0,0,1,0.007133040184088546
0,141,0,48,1,0,2,27,4,0,51,1,55,94,4,1,1,1,0.7259574633860192
0,423,0,0,1,0,3,0,0,0,100,9,71,105,7,0,0,1,0.008485927918709361
0,0,0,99,1,1,2,16,0,0,68,2,80,92,11,1,0,1,0.026446696619806916
1,28,0,17,0,0,0,7,6,0,0,0,58,93,0,2,1,1,0.6110731935896326
1,417,0,34,1,0,0,0,0,0,49,4,97,112,0,1,0,1,0.004040559258283802
1,0,0,0,1,0,1,0,0,0,56,0,56,85,0,0,1,1,0.46726740680094725
0,124,0,0,0,0,0,2,2,0,3,1,80,123,0,1,0,1,0.011107629431278342
1,0,1,26,1,0,1,17,0,0,43,4,51,80,0,1,0,1,0.4346805742849126
1,106,1,147,0,0,1,15,4,0,36,0,80,100,0,0,1,0,0.43319772386515665
0,85,0,196,1,1,0,61,2,0,64,0,47,79,0,4,0,1,0.21369409123317662
1,86,0,19,1,1,0,10,13,0,17,0,80,100,0,0,0,0,0.43110685725837694
0,290,1,197,1,0,1,20,0,1,89,8,80,76,8,3,1,1,0.8081996200985674
0,103,0,213,1,0,2,0,0,0,86,1,46,91,0,1,1,1,0.6651240696482896
1,0,0,112,0,0,3,42,2,0,49,0,47,87,0,4,1,1,0.7750507155067553
0,224,1,160,0,1,0,17,0,1,60,7,80,106,8,2,0,1,0.031918918468460095
1,15,0,15,0,0,3,8,4,0,12,2,48,89,0,3,0,1,0.8023051276642472
1,121,0,0,0,0,0,0,0,0,5,0,80,100,0,0,1,0,0.897841731461208
0,75,0,172,1,1,3,0,0,0,85,0,80,100,0,0,0,0,0.015826243795051997
1,0,0,0,1,0,0,14,2,0,21,3,80,108,0,1,1,1,0.15325890791397137
1,150,0,0,1,0,0,0,0,0,32,0,80,100,0,0,1,0,0.8901235277091807
0,0,0,0,0,0,0,0,0,0,0,0,44,81,15,3,0,1,0.7710586476592629
1,259,1,273,1,0,2,26,0,0,84,0,80,100,0,0,0,0,0.006348979779773863
1,135,0,8,1,1,2,24,0,0,47,0,80,100,0,0,0,0,0.06776827747240147
0,12,0,40,1,0,2,9,2,0,54,1,74,108,17,0,0,1,0.040248241900988434
1,103,0,11,1,0,5,0,0,0,50,0,96,119,4,0,0,1,0.0007881776364941611
0,131,1,45,1,0,3,21,7,0,39,0,80,100,0,0,1,0,0.41830379609630125
1,136,0,45,1,0,2,37,0,0,59,0,80,100,0,0,0,0,0.0063383756587841655
1,102,0,0,0,0,1,0,0,0,24,6,36,89,6,2,1,1,0.6904192443666097
1,315,0,101,1,1,4,26,1,1,90,3,71,113,14,0,0,1,0.0027936211367179287
1,448,0,0,0,0,3,0,0,0,56,7,52,87,0,1,0,1,0.18849745944295443
0,0,0,0,0,0,0,13,1,0,4,11,34,74,0,8,1,1,0.9966759525047579
0,143,0,0,1,0,2,0,0,0,79,1,80,95,0,0,0,1,0.04692491511195788
1,0,1,61,0,0,1,20,4,0,12,13,80,78,8,0,1,1,0.9259716237856921
1,0,0,53,1,1,3,0,0,0,80,0,73,110,0,0,0,1,0.0048549056809145535
1,16,0,11,0,0,2,3,1,0,15,2,30,64,5,5,1,1,0.9800960898089186
0,136,0,317,1,0,5,0,0,0,86,5,38,80,0,0,1,1,0.9513339645032802
0,77,1,61,1,1,2,0,0,0,88,1,80,86,2,1,0,1,0.33019681774841353
0,144,0,55,1,0,1,22,1,0,70,3,62,96,13,1,0,1,0.09763816349433217
0,82,0,41,1,0,0,15,1,0,35,3,60,96,7,4,0,1,0.3090163545758277
1,140,0,0,0,0,0,0,0,0,32,0,80,100,0,0,0,0,0.08408093853527948
1,81,0,5,0,0,1,13,3,0,11,1,80,102,0,1,0,1,0.0424440984009312
0,362,0,237,1,1,1,24,0,0,77,0,80,100,0,0,0,0,0.014599367433343603
0,303,0,0,1,1,0,0,0,0,47,1,48,98,0,1,0,1,0.050440349069542936
1,132,0,0,0,1,4,0,0,0,36,0,80,100,0,0,0,0,0.09770872661294508
1,4,0,57,1,1,0,11,2,1,43,4,80,96,7,1,0,1,0.09184523344115839
1,197,0,21,1,1,1,16,0,0,53,0,84,124,1,1,0,1,0.0005477964754369671
1,25,0,0,0,0,0,0,0,0,5,5,57,84,6,1,0,1,0.6103722411364547
0,39,0,28,0,0,0,0,0,0,17,0,80,100,0,0,0,0,0.4468625403917991
0,277,1,201,1,1,0,23,1,1,77,3,80,105,0,1,0,1,0.006113169438748101
1,0,0,0,0,0,0,4,1,0,0,8,38,63,14,1,1,1,0.9957742149895761
1,0,0,4,1,0,1,24,0,0,38,0,67,100,8,5,0,1,0.42211033694069877
0,221,1,159,0,0,3,27,0,1,78,0,80,100,0,0,0,0,0.009516072036675914
1,0,0,0,0,1,1,0,0,0,11,0,80,100,0,0,0,0,0.16132137982682634
0,2,0,76,1,0,1,12,2,0,55,2,86,116,0,1,0,1,0.0019154949843175869
1,260,0,0,0,0,0,0,0,0,55,6,72,102,20,2,0,1,0.16150874826180964
0,408,0,171,0,0,1,17,0,1,63,1,54,89,1,0,0,1,0.19124394211095216
1,103,0,68,1,0,0,33,4,0,53,0,80,100,0,0,1,0,0.22367539835072814
1,250,0,18,1,0,1,26,1,0,45,2,52,84,0,0,0,1,0.20573056508979057
1,94,0,127,0,0,2,18,1,0,51,3,80,108,3,6,0,1,0.08258591826024081
0,184,1,129,1,0,1,30,1,0,71,2,86,117,10,7,0,1,0.0012342130905866483
0,38,0,0,0,0,0,0,0,0,8,0,80,100,0,0,1,0,0.9313867673609899
0,9,0,34,0,0,0,0,0,0,14,0,79,119,2,1,0,1,0.014580451746893973
1,92,0,0,1,1,1,19,1,0,39,1,63,96,0,0,0,1,0.20488692171230716
1,189,0,3,1,0,0,0,0,0,39,0,80,100,0,0,0,0,0.5488891353193586
0,141,0,0,0,0,1,0,0,0,17,2,40,71,0,0,1,1,0.9813536513633517
1,339,0,0,1,0,0,0,0,0,68,0,80,100,0,0,0,0,0.24871796755535552
1,0,0,0,0,0,1,3,1,0,4,2,80,77,2,3,1,1,0.9439848415252527
1,128,0,125,1,0,0,7,0,1,62,0,80,100,0,0,0,0,0.28689812203882503
1,12,0,117,1,0,1,59,0,1,81,6,38,67,0,2,1,1,0.9670486420840938
1,40,0,0,1,0,1,12,2,0,26,0,72,101,2,0,0,1,0.04557642671057372
1,32,0,0,0,0,0,0,0,0,12,0,80,100,0,0,0,0,0.542259498886939
1,0,0,359,0,0,1,4,2,0,31,6,43,80,1,1,1,1,0.8524132118422384
0,102,1,55,0,0,1,17,1,1,31,3,69,105,0,3,0,1,0.16271964630392724
0,58,0,0,1,0,2,10,3,0,28,3,54,113,9,1,1,1,0.45364514758494057
0,297,0,66,1,1,0,17,1,0,48,2,43,80,16,3,1,1,0.8044001918956475
0,148,0,30,1,0,1,0,0,0,59,2,55,91,0,5,0,1,0.3204243919866677
0,44,0,23,1,0,2,22,0,0,52,2,40,65,13,4,0,1,0.8787153948952092
0,223,0,135,1,0,2,15,4,0,55,0,58,107,4,2,0,1,0.08066135843101992
0,40,0,173,1,0,1,43,4,0,60,0,80,100,0,0,1,0,0.80675580584473
0,124,1,104,1,0,1,22,3,0,54,5,80,109,4,1,0,1,0.023487427080536676
1,91,1,0,0,0,1,17,4,1,15,1,41,66,0,2,0,1,0.939258240634693
1,10,0,20,0,0,1,0,4,1,8,3,77,115,20,1,0,1,0.020199840510483236
0,167,0,0,0,0,2,0,0,0,33,3,68,104,6,3,0,1,0.14002268814126537
0,173,0,39,0,1,0,8,1,0,18,5,67,103,0,0,0,1,0.6643184583766751
0,1,1,22,0,0,2,0,0,0,26,7,66,101,0,0,0,1,0.027157993678027778
1,25,0,20,0,0,1,16,0,0,22,0,32,80,0,0,1,1,0.9133001179480555
0,75,0,0,1,0,0,0,0,0,54,0,75,108,0,0,0,1,0.0297632328992312
0,220,0,0,0,1,2,0,0,0,38,0,80,133,0,0,0,1,4.660731944539375e-05
0,426,1,167,1,0,9,0,0,0,100,0,80,100,0,0,0,0,0.004550632027791153
0,146,0,68,0,0,0,17,0,0,54,1,64,105,0,5,0,1,0.035562219250194545
1,206,0,30,1,0,1,6,1,0,39,0,80,99,2,2,0,1,0.22105158507034187
0,181,0,137,1,0,0,20,6,0,49,0,66,95,0,2,0,1,0.02662807235432577
0,324,0,116,1,1,0,0,0,0,63,0,80,100,0,0,0,0,0.0366008329267021
1,279,0,60,1,0,1,0,0,0,86,2,61,100,0,3,0,1,0.1098337473026478
0,219,0,0,1,0,0,0,0,0,62,0,80,100,0,0,0,0,0.05712951577876323
0,327,0,0,0,0,0,0,0,0,61,0,80,100,0,0,0,0,0.04525753625062109
0,392,1,378,1,0,4,0,0,0,100,6,52,89,0,1,0,1,0.05122272425571486
1,30,0,0,0,0,0,0,0,0,33,5,81,110,0,3,0,1,0.008903957798536493
1,124,0,309,0,0,0,35,3,0,40,2,35,78,0,6,1,1,0.9908937793162843
0,28,1,93,1,1,0,21,3,0,37,0,80,100,0,0,0,0,0.09307820526366373
1,0,0,51,0,0,0,0,0,0,35,0,80,100,0,0,0,0,0.5764878828829059
1,0,0,0,0,0,0,0,0,0,0,5,61,85,5,2,1,1,0.8513760849605275
0,109,0,152,1,0,0,21,3,0,58,0,51,95,2,0,0,1,0.17707974136996343
1,9,0,57,1,0,0,28,2,0,58,0,71,100,3,2,0,1,0.03260848064544975
0,41,0,0,1,0,0,0,0,0,58,0,80,100,0,0,0,0,0.0061009793966868425
1,38,0,0,0,0,3,14,0,0,20,4,60,92,8,3,0,1,0.2961543358441928
1,5,0,357,0,0,0,48,2,1,49,0,80,100,0,0,0,0,0.2210822472961894
1,35,0,88,0,1,1,25,3,0,31,2,63,93,7,0,0,1,0.02906772650934596
1,670,1,360,1,1,1,29,0,0,85,0,80,100,0,0,0,0,0.010877483536567279
1,35,1,31,1,0,2,24,0,1,59,2,82,111,0,3,0,1,0.008251847375744137
0,508,1,250,0,0,0,23,1,1,64,2,89,119,0,0,0,1,0.00010013500917349522
1,8,0,0,1,0,2,0,0,0,68,0,80,100,0,0,0,0,0.0691195031212428
0,0,0,38,1,0,3,16,5,0,33,8,64,101,11,1,0,1,0.17548280120453147
1,81,0,10,1,1,5,22,3,0,47,0,80,100,0,0,0,0,0.019917916893206877
0,0,0,74,0,0,0,24,0,0,42,1,45,75,2,3,1,1,0.9694381261555409
1,56,0,0,1,0,0,0,0,0,55,0,80,100,0,0,1,0,0.2853243822406939
1,66,0,0,1,0,0,0,0,0,56,1,47,77,2,0,0,1,0.39960687700440267
1,59,1,51,1,0,0,7,0,0,48,3,52,81,7,3,1,1,0.9823296325173247
1,125,0,267,1,0,1,38,0,1,88,0,80,100,0,0,0,0,0.0039670194366958665
1,0,1,12,1,0,0,3,2,1,32,0,80,100,0,0,1,0,0.873428378865586
0,43,0,28,0,1,1,0,0,0,22,0,77,109,0,3,0,1,0.00204988569645324
0,347,0,103,0,0,1,28,0,0,60,3,55,83,0,2,1,1,0.20316672299520566
