is_muted,time_unmuted,is_speaking,speaking_duration,camera_on,hand_raised,hand_raise_count,message_length,hesitation_count,has_question,confidence_level,missing_assignments,grade_trend,struggle_label
0,564,0,169,0,0,2,12,1,0,52,3,105,1
0,1513,1,334,1,0,1,45,0,0,69,0,112,0
0,561,0,67,0,0,3,54,6,0,42,3,82,0
1,4,0,0,0,0,0,0,1,0,5,1,79,0
1,378,0,131,1,0,1,22,2,0,32,4,83,1
0,1017,0,203,0,0,4,20,3,0,39,1,108,0
0,173,0,127,0,1,0,3,2,0,46,3,90,0
1,307,0,143,1,1,6,59,0,1,100,4,70,1
1,0,0,280,1,0,4,35,1,1,66,2,123,0
1,292,0,199,0,0,0,36,6,0,36,4,70,0
1,83,0,18,1,0,0,7,5,0,23,3,98,0
1,1551,0,227,0,0,1,49,4,0,94,4,80,1
0,833,0,203,1,0,1,40,3,0,55,4,75,1
0,914,0,217,1,0,2,38,4,0,57,3,98,0
1,21,0,155,0,0,1,13,3,1,56,2,84,0
0,1134,1,268,1,1,2,23,1,0,59,1,101,0
1,498,0,68,0,0,0,0,5,0,11,2,123,0
0,268,1,171,1,0,2,42,0,0,88,3,74,1
0,1444,0,138,1,0,2,62,0,0,60,3,84,0
1,1012,1,116,1,0,5,18,2,1,56,3,80,0
1,130,0,33,0,0,1,19,3,0,53,1,114,0
1,882,1,117,0,0,1,33,4,0,45,3,94,0
1,1003,0,105,0,0,1,12,2,1,29,4,78,1
0,437,0,141,0,1,2,38,2,0,58,4,84,0
1,552,0,101,1,1,4,23,2,0,26,4,80,1
1,466,0,127,1,0,1,1,2,0,55,2,116,0
0,566,0,43,0,0,2,26,3,0,32,1,110,0
0,569,1,289,1,0,3,19,2,1,81,2,122,0
0,507,0,7,1,0,4,13,2,0,56,3,95,0
1,275,0,87,1,0,1,29,4,0,9,4,72,0
1,143,1,23,0,0,0,0,3,0,22,2,121,0
0,1612,1,413,1,1,2,27,2,0,86,1,94,0
0,402,0,163,1,0,2,1,4,0,46,2,108,0
0,953,0,3,1,0,3,16,0,1,44,4,91,0
0,1394,0,158,1,0,2,38,2,1,79,4,73,1
1,919,0,0,1,0,1,22,1,0,56,2,113,0
1,315,0,91,0,0,0,26,3,0,46,3,99,0
0,780,0,307,1,0,3,32,2,0,55,4,72,1
0,1199,0,0,1,1,2,38,0,0,68,1,105,0
1,1296,0,115,1,0,3,32,1,0,90,3,98,0
1,813,0,102,1,0,0,19,0,0,76,4,94,1
0,1007,0,70,1,0,3,13,0,0,84,4,90,0
0,1300,1,216,1,0,3,49,0,1,80,0,106,1
0,253,1,143,1,0,2,33,0,0,72,3,85,1
1,323,1,72,0,0,1,64,4,0,19,4,70,1
0,1178,0,395,1,0,5,35,1,0,75,0,123,1
0,538,0,62,1,0,1,36,2,0,37,1,93,0
1,142,1,19,0,0,1,4,4,0,43,1,92,0
0,712,0,191,0,0,3,21,1,1,76,1,109,0
1,107,0,297,1,0,1,43,1,0,53,4,83,0
0,331,1,111,0,1,5,35,0,1,77,1,108,0
1,0,0,42,1,1,0,29,5,0,51,3,101,0
1,277,0,175,0,0,0,24,4,0,40,3,89,0
1,0,1,198,1,0,2,0,1,1,51,1,97,0
1,0,0,100,0,1,1,0,4,0,22,1,113,0
0,1234,0,137,0,0,2,34,1,1,59,1,117,0
0,0,0,0,1,0,1,10,5,0,23,0,118,0
1,64,0,67,0,0,2,53,2,0,34,2,87,0
0,826,0,191,1,1,0,47,2,1,78,4,81,0
0,817,0,219,0,0,0,44,0,0,44,4,83,1
1,939,0,199,0,0,1,90,1,1,33,4,82,1
0,874,0,72,0,1,3,22,1,0,65,3,94,0
0,1635,0,211,1,0,3,28,0,1,72,4,80,0
0,1261,1,266,0,0,2,26,0,1,82,1,117,0
0,833,0,285,1,0,3,16,1,1,86,1,92,0
1,83,0,0,0,0,0,26,3,0,12,2,106,0
1,549,0,0,1,0,0,5,3,0,27,3,99,0
1,261,0,141,1,0,3,20,4,0,25,4,73,0
1,743,1,133,0,0,2,37,2,0,63,2,115,0
1,596,1,305,0,0,3,34,1,0,74,3,88,0
0,113,1,117,1,0,2,17,0,0,66,3,70,0
0,1125,0,164,1,0,4,25,0,0,81,2,78,0
0,562,1,221,1,0,2,6,4,0,58,3,85,1
0,173,1,109,1,0,2,20,0,0,60,2,70,0
0,217,1,132,1,0,2,34,0,0,77,3,75,1
0,1176,1,326,1,1,2,30,4,0,51,2,85,0
1,980,1,48,1,0,0,10,6,0,38,2,92,0
1,0,0,202,1,0,1,0,2,0,30,2,99,0
0,663,0,108,1,1,1,25,0,0,34,3,76,0
1,767,1,39,1,0,2,10,2,0,57,2,115,0
1,0,0,55,0,0,3,0,1,0,37,2,119,0
1,668,1,187,1,0,1,34,2,0,65,3,103,0
0,690,1,212,0,1,2,27,2,0,53,2,103,0
1,0,0,64,1,0,2,54,2,0,46,3,93,0
1,884,0,144,0,0,0,3,2,0,47,2,91,0
1,0,1,37,0,0,1,19,4,1,33,3,95,0
0,232,1,158,1,0,2,45,0,0,65,3,70,1
0,748,0,93,0,0,4,0,0,0,69,0,109,0
1,397,0,0,0,0,0,0,3,0,5,0,128,0
1,613,0,4,0,0,4,5,3,0,50,2,94,0
0,1138,1,251,0,0,1,26,3,0,50,3,78,1
1,247,0,9,0,0,0,4,1,0,33,2,98,0
1,29,0,209,1,0,2,23,3,0,14,2,94,0
1,392,0,73,0,0,2,58,5,0,52,4,84,1
0,410,0,0,1,0,3,30,3,0,25,4,79,1
0,802,0,283,1,0,2,29,0,0,91,3,86,1
1,0,0,38,1,0,1,0,0,1,17,3,81,0
0,886,0,0,0,0,3,35,1,0,50,4,84,1
1,637,0,124,0,0,2,0,0,0,25,4,107,0
0,1259,0,196,1,1,3,12,0,0,71,1,101,0
1,650,0,151,0,0,1,24,2,1,53,2,87,0
1,337,0,136,0,1,0,11,5,0,27,3,80,0
0,1493,1,104,1,0,1,31,1,1,57,4,70,1
0,236,1,201,1,0,2,14,0,0,84,3,81,1
1,544,0,37,0,0,0,8,5,0,30,4,112,0
1,211,0,142,1,0,2,12,4,0,29,2,114,0
1,67,0,116,0,0,2,0,5,0,33,4,85,1
1,373,0,203,0,0,1,25,6,0,33,2,112,0
1,143,0,159,0,1,1,55,1,0,53,4,77,1
0,629,1,142,0,0,1,7,0,0,56,1,107,1
1,437,1,235,0,0,2,16,0,1,47,1,119,0
0,835,0,83,1,0,3,40,1,0,77,0,119,1
0,236,1,151,1,0,2,34,0,0,58,3,70,1
1,202,1,0,1,0,2,35,1,0,42,2,106,0
1,538,0,245,0,1,0,25,5,0,40,4,82,1
1,487,1,197,1,0,3,37,0,0,82,4,117,0
1,293,0,148,1,0,0,62,2,0,37,3,89,0
1,0,1,62,1,0,1,14,5,0,31,4,77,1
1,0,0,0,0,0,0,0,2,0,6,1,70,1
1,722,0,246,1,0,0,31,5,0,21,3,81,0
0,312,0,69,0,1,0,33,2,0,19,2,85,1
1,199,0,232,1,0,0,9,4,0,29,0,118,0
1,131,0,0,0,0,1,6,2,0,44,4,92,0
1,462,0,0,0,0,0,14,1,1,17,2,85,0
1,130,1,141,0,0,0,54,1,0,35,4,90,1
1,1073,0,332,1,1,1,10,1,1,60,2,104,0
1,483,0,89,1,0,1,21,1,0,43,2,86,0
1,870,0,80,1,0,0,16,1,1,60,2,92,0
1,96,1,234,1,1,1,22,4,1,46,3,79,0
1,1141,1,117,1,0,2,14,2,0,94,2,116,0
0,412,0,0,0,0,3,47,0,1,78,3,88,0
0,1440,1,377,1,1,2,31,3,0,64,2,113,0
1,753,1,22,0,0,3,3,1,0,51,2,102,0
0,1143,0,91,0,0,0,0,3,0,50,4,101,0
0,786,0,88,1,0,4,37,0,0,84,4,79,0
0,1547,1,219,1,0,3,16,0,1,100,2,113,0
0,390,0,130,1,0,2,12,2,1,36,2,99,0
0,714,0,363,0,0,2,26,2,0,69,4,91,0
1,476,0,24,0,0,0,48,6,0,16,4,86,1
0,943,0,298,0,0,0,27,2,0,61,0,130,1
1,1386,0,350,1,0,3,13,2,0,52,2,111,0
0,1106,0,283,0,0,2,1,0,0,78,0,104,0
0,227,1,0,0,0,1,18,2,1,61,2,93,0
0,1409,0,191,1,0,2,33,1,0,54,3,110,1
1,1019,0,194,1,1,5,44,2,0,68,4,72,1
1,749,0,1,0,0,2,30,4,1,41,2,124,0
1,0,0,139,0,0,0,2,2,0,41,1,94,0
1,864,1,39,0,0,0,18,6,0,46,2,105,0
1,862,0,0,1,0,1,22,2,0,39,4,84,1
1,888,1,417,0,0,2,35,0,0,65,3,113,0
0,726,1,140,1,1,1,46,2,0,71,1,100,0
1,0,0,0,0,0,0,5,2,0,33,2,105,0
0,814,0,249,1,0,0,37,1,1,71,4,98,0
1,465,0,63,1,0,0,0,3,0,41,2,85,0
1,703,0,0,1,0,3,0,2,1,26,3,100,0
1,107,0,24,0,0,0,14,7,0,21,3,99,0
0,233,0,194,0,0,2,26,1,0,89,2,87,0
1,0,0,117,0,0,0,6,5,0,41,3,85,0
1,0,0,0,0,0,1,18,1,0,41,1,105,0
0,1422,0,260,1,1,4,39,0,0,78,3,84,0
1,748,0,102,1,1,2,34,2,1,43,4,77,1
0,921,0,75,0,0,2,24,0,0,65,3,102,0
1,223,0,0,0,0,1,55,4,0,53,4,70,0
1,303,0,45,1,0,2,3,4,0,45,4,113,0
0,231,1,89,1,0,2,31,0,0,65,4,70,1
1,0,0,0,0,0,0,0,3,0,14,2,78,1
0,727,0,75,0,0,1,28,0,0,68,2,107,0
1,1224,0,244,0,0,0,20,2,1,32,3,102,0
0,932,0,97,1,0,1,1,3,0,23,3,101,0
0,602,0,247,0,0,0,57,2,0,51,3,72,1
1,1099,0,215,1,0,3,32,2,1,73,3,107,0
1,636,0,122,0,0,2,38,4,0,44,4,75,1
1,953,0,64,0,0,2,32,3,0,38,4,73,1
0,1313,0,211,1,0,4,39,1,0,81,2,86,0
1,190,0,155,0,0,2,21,4,0,31,3,89,0
1,153,0,135,0,0,1,0,3,0,37,4,89,1
1,1230,0,388,1,1,1,54,3,1,70,2,107,0
0,1318,1,207,1,0,3,27,0,0,99,2,100,0
0,1631,0,0,0,0,2,55,3,1,88,2,101,0
1,1325,0,83,1,0,2,48,5,0,32,3,78,1
0,1077,0,231,1,0,2,45,1,0,91,4,82,0
1,0,0,102,0,0,2,22,6,0,41,0,128,0
0,917,0,74,0,0,3,7,3,0,45,4,87,1
1,1272,0,229,1,0,2,21,5,0,82,2,113,0
0,138,0,222,1,0,1,5,2,1,45,1,106,0
0,604,0,277,1,0,3,47,0,1,82,4,90,0
0,1499,0,343,1,1,2,36,1,0,71,3,85,0
0,737,0,149,1,0,3,24,3,0,53,1,90,0
1,956,0,313,0,0,2,1,3,0,54,3,95,0
1,92,0,99,1,0,1,0,5,0,30,0,124,0
0,657,0,163,0,0,3,29,3,0,60,1,109,1
1,716,0,0,1,0,3,22,1,0,65,3,83,0
0,414,1,12,0,0,0,0,1,0,63,2,90,0
1,0,0,66,0,0,2,11,3,0,53,1,100,0
1,539,0,122,0,0,1,6,4,0,30,1,96,0
1,515,1,123,1,1,2,23,3,0,51,3,108,0
1,184,0,0,0,0,0,17,2,0,41,2,101,0
0,974,0,337,1,0,5,5,0,0,65,1,111,0
0,1285,0,225,1,0,2,41,2,0,60,4,84,0
0,1062,1,286,1,1,3,12,0,1,76,4,89,0
0,896,1,178,1,0,0,45,1,0,59,3,79,0
1,311,0,0,1,0,0,15,4,0,8,1,100,0
0,0,0,187,1,0,1,15,2,0,58,3,87,0
1,813,0,97,1,0,1,28,2,0,63,4,93,0
1,7,0,0,0,0,0,0,3,0,18,1,77,1
1,1202,1,304,1,0,6,40,0,0,85,2,94,0
0,792,0,98,0,0,1,26,1,0,59,1,119,0
1,0,0,35,0,0,2,21,4,0,23,0,116,0
0,0,0,167,0,0,0,28,4,0,39,3,91,0
0,1127,1,109,0,0,3,48,1,0,77,0,107,0
0,693,0,148,0,0,2,22,2,0,37,4,91,1
1,689,0,75,0,0,1,12,3,0,14,2,82,0
1,893,1,84,1,1,2,7,0,0,61,4,80,0
1,991,0,41,0,0,0,6,3,1,24,1,105,1
0,328,1,234,0,0,1,22,0,0,60,1,92,0
0,1316,0,309,0,0,0,11,3,0,31,2,84,0
0,805,0,133,1,0,3,4,0,1,66,2,86,0
1,783,0,0,1,0,0,27,4,0,32,4,90,0
1,0,0,194,0,0,3,9,3,0,33,3,93,0
1,105,0,0,1,0,0,0,4,0,22,2,97,1
0,1071,1,322,1,0,1,28,0,0,65,1,112,0
0,955,1,221,1,0,2,26,2,0,63,3,110,0
0,1331,1,356,1,0,2,41,3,1,80,3,113,0
1,696,0,183,1,0,1,3,5,1,51,2,115,0
1,582,0,169,0,0,0,73,4,0,58,4,84,1
1,389,1,234,1,0,1,8,2,0,53,1,113,0
1,294,0,76,0,0,1,5,0,1,36,3,92,0
1,262,1,264,1,0,3,12,3,1,47,2,95,0
1,522,1,277,0,0,2,0,0,0,56,0,102,0
1,5,0,0,0,0,0,0,6,0,14,1,71,1
1,1062,1,226,0,1,3,41,0,0,100,1,117,0
1,249,0,79,0,0,1,51,1,0,19,4,78,1
1,777,1,160,1,0,3,33,1,1,81,0,119,0
1,561,0,88,0,0,1,0,7,0,45,2,88,0
0,153,1,205,1,0,2,55,0,0,76,3,70,1
1,851,0,173,0,0,1,4,2,0,38,3,109,0
1,909,0,154,0,0,0,1,3,1,30,0,113,0
1,419,0,148,1,0,1,14,2,0,44,3,109,0
0,930,1,372,1,0,2,24,0,1,70,1,98,0
0,385,0,0,0,0,3,16,4,0,71,4,83,1
0,323,1,102,1,0,2,10,0,0,56,4,85,1
0,796,0,113,0,0,3,28,1,0,59,3,100,0
0,139,0,146,0,0,0,0,3,0,49,4,84,1
1,477,0,39,1,0,0,0,3,0,57,4,99,0
0,1119,0,129,1,1,2,10,2,0,74,4,88,0
1,0,0,96,0,0,2,13,5,0,16,2,97,0
1,372,0,218,1,0,0,21,1,0,56,2,88,0
1,162,1,116,1,0,1,14,2,0,38,1,108,0
1,339,0,118,1,0,2,44,2,0,25,2,81,0
0,854,0,138,0,0,3,19,0,0,86,4,94,0
1,662,0,192,0,0,1,29,6,0,34,2,111,0
0,260,0,104,1,0,0,55,5,0,35,4,71,0
1,383,1,207,1,1,4,21,2,0,67,3,103,0
1,569,0,137,1,0,2,5,2,1,56,2,95,0
1,1126,0,245,0,1,2,11,0,0,79,0,115,0
0,1243,1,183,1,0,2,36,1,0,74,3,82,1
1,126,0,0,0,0,0,1,6,1,27,2,118,0
0,1412,1,247,1,1,4,18,2,1,83,3,105,0
1,544,0,171,0,0,1,49,0,0,67,4,87,1
0,252,0,64,1,1,1,31,3,0,52,4,75,0
1,137,0,229,0,0,2,39,0,0,66,3,86,0
1,532,1,253,1,1,2,22,2,0,41,1,101,0
1,969,0,263,0,0,2,24,0,1,71,3,101,0
1,950,1,231,0,0,3,39,2,0,78,4,79,0
1,887,0,117,1,0,3,35,1,0,50,2,107,0
1,582,0,85,0,0,0,0,1,0,22,2,106,0
1,844,0,43,1,0,1,30,4,0,59,4,85,0
0,1281,0,189,1,0,2,41,1,0,92,3,84,0
1,685,0,11,0,0,1,15,5,1,36,2,109,0
0,425,0,111,0,0,2,56,4,0,21,2,89,0
1,117,0,4,1,0,0,1,4,0,9,4,107,0
1,714,0,259,1,0,1,39,2,0,49,3,84,0
0,1246,1,252,1,0,3,56,0,0,86,4,80,1
1,9,0,35,1,0,0,10,4,0,23,3,107,0
0,1223,0,59,1,0,2,16,2,1,94,1,120,0
0,1371,1,305,0,1,3,20,0,1,61,3,100,0
1,676,0,36,1,0,1,24,5,1,30,3,86,0
0,101,0,221,0,0,1,23,1,0,30,4,72,1
1,331,0,294,1,1,0,17,1,0,58,4,115,1
1,241,1,283,0,0,1,27,4,1,62,0,106,0
1,0,0,64,0,0,0,1,3,1,21,1,111,0
0,1673,1,246,0,0,3,37,3,0,61,4,78,0
1,892,0,178,0,0,2,36,2,1,60,4,86,1
1,1142,0,84,1,0,2,9,1,1,62,2,96,0
1,171,0,74,0,0,0,16,4,0,38,1,118,0
1,198,0,0,0,0,0,0,4,0,12,3,87,0
0,761,0,152,1,0,4,27,1,0,92,2,91,0
1,703,0,78,0,0,0,40,1,0,39,4,88,1
0,738,0,255,1,1,2,31,3,0,33,4,91,0
1,0,0,56,0,0,2,18,4,0,33,2,99,0
1,108,1,113,0,0,0,39,0,0,30,4,80,1
1,238,0,77,1,0,0,10,3,0,28,1,106,0
0,196,1,175,1,0,2,36,0,0,56,4,70,1
0,1139,1,314,1,0,3,29,1,0,65,4,100,0
0,245,1,172,1,0,2,27,0,0,60,4,70,0
1,0,0,0,0,0,0,1,5,0,19,1,111,0
0,1056,0,173,0,0,2,35,1,0,81,4,83,0
1,1047,0,374,0,0,2,37,1,1,70,3,89,0
0,617,0,180,0,0,2,12,3,0,52,2,115,0
0,146,1,200,1,1,3,36,4,0,51,2,88,1
0,853,0,108,1,0,3,52,4,0,36,3,78,1
0,927,1,366,1,0,2,38,0,0,82,2,100,0
0,646,0,56,1,0,1,18,1,0,66,1,115,0
0,833,0,185,0,0,2,1,1,1,62,1,105,0
1,0,0,36,1,0,0,16,4,0,33,3,102,0
1,404,0,13,0,0,1,12,3,0,17,0,105,0
1,988,0,108,1,1,3,23,3,0,46,3,70,1
0,940,0,40,1,1,3,44,1,0,47,1,99,0
0,691,1,237,0,0,2,32,3,0,45,2,98,0
0,376,1,36,0,0,0,25,4,0,52,4,71,1
0,816,0,162,0,0,3,26,6,1,42,1,117,0
0,1416,0,230,0,1,3,3,2,0,92,2,110,1
0,330,0,90,1,0,0,0,0,0,44,3,114,0
1,157,0,186,0,1,0,34,4,0,31,2,82,0
0,1276,1,264,0,0,2,49,0,0,86,0,111,0
1,224,0,33,1,0,1,58,2,0,62,4,85,0
0,475,1,250,0,0,3,24,3,1,76,1,117,0
1,781,0,0,1,0,1,0,4,0,28,3,111,0
0,530,0,0,1,0,3,4,2,0,46,0,106,0
0,556,1,370,1,0,3,16,2,0,64,2,95,0
0,676,1,183,0,1,2,64,0,1,100,4,86,0
0,722,0,96,0,0,2,9,3,0,52,2,94,0
0,1127,1,212,1,1,3,7,5,0,38,0,130,0
1,80,0,104,0,0,3,60,2,0,62,3,88,0
0,1222,1,339,1,0,4,34,0,1,100,1,114,0
0,1348,0,245,1,0,3,33,1,0,92,2,102,0
0,1323,1,363,1,0,5,32,0,0,94,4,83,0
1,250,0,158,1,0,3,29,6,0,19,1,121,0
0,1158,1,383,1,1,3,36,2,0,92,4,92,0
1,251,0,80,1,0,0,4,6,0,24,1,100,0
0,1435,0,151,1,0,1,24,2,0,34,2,104,0
0,755,1,248,0,0,4,25,1,0,77,2,119,0
0,950,1,140,1,0,0,26,3,1,53,4,86,0
1,0,0,13,0,0,0,17,2,0,2,3,89,0
1,0,0,73,0,0,0,16,3,0,35,0,108,1
1,790,0,84,0,0,2,0,1,0,14,2,101,0
1,380,0,0,0,0,2,30,2,0,39,2,111,0
0,650,0,65,0,0,2,15,2,0,46,2,92,1
0,468,0,0,0,0,1,40,2,0,53,4,77,1
0,177,1,159,1,0,2,21,0,0,77,3,70,1
0,1215,0,153,1,1,2,37,0,0,74,1,106,0
0,1197,1,0,0,0,3,14,2,0,54,2,99,0
1,710,0,0,1,0,2,13,3,0,37,3,88,0
1,491,0,86,0,1,1,22,1,0,52,2,77,0
0,1043,0,0,1,0,2,35,0,1,68,2,98,0
0,1027,0,262,1,0,2,14,0,1,58,1,122,0
1,0,0,142,1,1,1,0,4,0,29,4,85,1
1,698,0,161,0,0,3,27,0,1,81,0,100,0
1,59,0,0,0,0,2,41,2,0,56,0,117,0
1,284,0,145,1,1,2,15,0,1,47,4,72,1
0,495,1,164,0,1,2,26,2,1,69,4,99,1
1,261,1,0,1,0,2,0,3,0,44,3,74,1
1,675,0,238,0,0,1,20,5,1,55,2,94,0
0,914,0,120,1,0,1,26,4,0,68,2,100,0
1,158,0,53,0,1,1,0,4,0,20,2,99,0
1,726,0,119,0,1,2,8,2,0,36,0,116,0
1,704,1,350,0,0,3,30,0,0,60,3,108,0
0,163,1,156,1,0,2,26,0,0,81,3,70,1
1,818,0,0,0,1,1,22,0,0,42,0,119,0
1,175,0,224,0,0,4,61,2,0,57,2,77,0
1,480,0,176,1,0,3,32,0,1,57,1,127,0
1,0,0,254,0,0,1,56,1,0,67,4,70,1
1,325,0,199,0,0,3,3,4,0,35,3,122,0
0,531,0,136,0,0,1,19,2,0,76,3,110,0
1,762,0,41,0,0,1,9,3,0,34,4,84,1
1,686,0,80,0,0,3,20,2,1,37,0,113,1
1,919,1,92,1,0,2,16,1,0,57,4,102,0
1,774,0,232,1,0,1,12,2,0,48,3,103,0
0,563,1,186,0,1,0,33,4,1,74,3,79,0
0,751,0,285,0,0,3,34,4,1,62,3,87,0
1,262,0,335,1,0,1,43,3,0,35,4,72,1
1,714,0,167,1,0,1,14,3,0,36,2,95,0
0,367,0,258,1,0,2,36,3,1,59,3,83,0
0,1282,1,291,1,0,3,30,1,0,75,2,84,0
0,117,0,151,1,0,0,37,4,0,7,3,81,0
1,0,0,182,1,1,2,36,2,1,21,3,95,0
0,728,0,140,0,0,4,24,0,0,69,4,86,1
1,0,0,9,0,0,1,45,4,0,55,1,116,1
1,91,0,74,1,0,3,10,1,0,40,3,87,0
1,233,0,160,0,0,1,40,2,1,55,1,103,0
1,364,0,194,1,0,1,49,2,0,27,4,79,1
1,0,0,0,0,1,1,19,4,1,33,2,100,0
1,966,0,211,1,0,3,21,0,1,68,1,113,0
0,710,1,146,1,0,0,18,1,0,55,3,84,0
0,943,0,83,1,1,3,14,1,1,82,4,102,0
0,586,0,77,0,0,1,0,1,0,52,2,94,0
0,884,0,244,1,0,2,7,3,0,49,0,87,0
1,333,0,63,1,0,2,6,5,1,59,4,90,0
0,1552,1,179,1,0,1,52,0,1,87,4,74,1
1,367,0,0,1,0,0,0,4,1,24,3,95,1
1,836,1,170,0,0,0,30,0,0,37,2,85,0
1,324,0,87,1,0,1,0,5,0,22,4,86,1
1,459,1,163,1,1,2,36,2,1,41,4,75,1
0,1482,1,211,1,1,2,33,0,0,84,4,80,0
1,1063,0,241,1,0,1,5,3,0,62,1,100,0
1,387,1,255,1,0,0,17,0,0,41,2,97,0
1,303,0,0,0,0,1,28,1,0,32,1,101,1
1,398,0,60,0,0,3,41,3,1,68,2,95,1
1,879,0,0,0,0,1,17,2,1,37,1,96,0
0,1148,1,269,1,1,3,38,0,0,100,2,100,0
1,1375,0,253,1,1,3,17,1,0,69,2,117,0
0,1536,0,183,1,0,2,32,0,1,79,1,108,0
0,1020,0,236,1,1,3,18,1,1,72,1,102,0
1,992,0,105,0,0,2,0,4,0,49,4,82,1
0,1413,0,33,0,0,1,2,1,1,66,3,82,0
0,1036,0,86,0,0,3,1,3,0,47,2,89,1
0,876,0,88,0,0,1,19,3,0,57,3,85,0
0,663,1,233,0,0,1,25,1,0,35,4,70,1
0,1028,0,231,0,1,4,49,0,0,85,4,79,1
1,769,1,193,1,1,4,31,1,1,54,2,81,0
1,539,1,111,0,0,0,0,1,0,31,2,91,0
1,844,0,10,1,0,3,22,4,0,53,3,96,0
1,0,0,0,0,0,1,8,4,1,8,4,74,1
1,351,0,18,0,0,2,0,2,0,35,4,79,1
1,457,0,89,0,0,3,9,3,0,63,3,110,0
0,667,1,322,1,0,3,31,2,1,71,4,82,0
1,900,0,290,1,0,1,36,1,0,63,0,119,0
1,287,0,316,0,1,0,0,1,0,51,3,73,1
1,371,0,37,0,0,0,12,3,1,23,1,120,0
1,913,0,44,1,0,3,14,3,0,61,1,94,0
0,898,0,14,0,0,0,16,3,0,43,2,101,0
0,242,1,226,1,0,3,20,1,1,47,3,102,0
0,764,0,144,1,0,3,29,0,0,37,2,80,0
0,1108,1,343,0,0,2,29,2,1,67,1,124,0
0,1212,1,254,1,0,2,27,1,1,69,4,70,0
0,830,0,195,1,1,3,18,0,1,57,2,93,1
0,883,0,255,0,0,3,33,2,1,61,2,97,0
0,96,1,0,0,0,0,12,4,0,46,3,86,0
0,651,0,73,1,0,0,0,0,0,47,3,96,0
1,1067,0,210,0,0,2,14,1,0,64,1,104,1
1,197,0,293,1,0,1,38,1,0,19,3,70,1
0,1079,1,229,1,0,3,30,0,0,100,4,83,0
1,1503,1,312,1,0,2,51,0,1,72,4,87,0
1,810,0,235,0,1,3,28,2,0,83,3,94,0
0,713,0,113,1,1,2,23,2,0,43,2,111,0
0,570,0,60,0,0,3,51,4,0,58,4,83,1
0,1042,0,68,1,0,1,22,2,0,72,3,95,0
0,551,0,9,0,1,0,15,3,1,44,2,91,0
0,1456,1,220,1,0,2,43,0,0,68,1,107,0
1,707,0,134,0,1,2,60,1,1,55,3,75,1
1,746,1,120,0,1,2,23,0,0,65,2,99,1
0,427,0,326,0,0,2,21,1,0,52,0,118,0
0,198,1,184,1,0,2,47,0,0,71,3,77,1
1,605,0,0,0,0,0,21,4,0,24,4,89,1
0,208,0,174,0,0,2,13,0,1,50,1,96,0
0,1003,0,193,1,0,1,38,3,1,73,2,88,0
0,1032,1,158,1,1,2,24,3,0,80,4,91,0
0,691,0,184,0,0,1,48,2,0,40,2,81,1
1,615,0,147,0,0,0,35,4,1,65,2,85,0
1,678,0,93,0,0,3,16,3,0,68,1,114,0
1,158,1,260,0,0,4,27,0,0,62,1,109,0
0,1255,0,296,1,1,4,20,1,0,70,0,116,0
0,1197,0,251,1,0,0,12,3,0,59,2,123,0
1,503,0,228,1,0,0,49,5,0,38,4,75,1
1,898,0,257,0,0,0,11,2,1,79,2,97,0
0,1067,0,36,1,0,2,34,0,0,54,4,75,1
0,35,1,161,1,0,1,33,4,0,19,3,95,0
0,737,0,76,0,0,0,0,4,0,42,3,104,0
1,479,0,66,1,1,2,9,2,0,34,3,94,0
1,243,1,369,0,0,1,11,1,0,49,0,122,0
1,8,0,0,0,0,0,0,1,0,16,1,70,1
0,622,0,129,1,0,4,29,4,1,61,1,121,0
0,859,0,212,1,0,2,6,0,0,92,0,125,0
1,121,0,64,0,0,1,0,5,1,15,3,88,1
0,444,0,50,1,0,1,17,1,0,50,2,101,1
0,795,0,118,0,1,3,17,1,1,88,1,114,0
1,158,1,150,1,0,0,64,5,0,29,3,78,0
1,0,1,85,1,0,2,0,5,0,52,0,121,0
0,770,0,63,0,1,2,70,3,0,19,3,80,1
0,529,0,27,0,1,1,11,4,0,35,3,101,0
0,1369,0,0,1,1,3,28,0,0,97,3,88,0
1,212,0,0,0,1,0,0,3,1,11,4,88,1
0,1038,1,140,0,1,2,10,3,1,77,1,130,0
1,1352,0,366,1,1,1,28,0,1,86,1,106,0
0,1023,1,75,0,0,1,4,1,0,53,4,89,1
1,0,0,57,0,0,1,2,2,1,41,4,114,0
1,400,0,15,1,1,1,23,6,0,32,2,99,0
1,8,0,207,0,0,2,0,1,0,68,1,118,0
0,461,0,0,1,0,1,19,3,0,46,3,91,1
1,781,0,82,1,0,3,28,3,0,28,1,103,0
1,0,0,0,0,0,0,0,1,0,13,1,84,1
1,533,0,0,1,0,2,57,2,0,14,3,75,1
0,873,0,135,1,0,1,17,0,0,48,0,124,0
1,241,0,54,0,1,1,1,5,0,18,2,86,0
1,357,0,118,1,0,3,22,2,1,52,3,101,0
0,1212,1,315,0,0,0,24,1,0,59,1,116,0
1,275,0,111,1,1,1,4,3,0,44,2,110,0
0,820,0,101,0,0,0,0,5,1,13,4,91,1
1,0,0,179,1,0,0,0,4,0,36,1,106,0
1,0,0,285,0,0,0,7,4,0,55,0,115,0
0,747,0,28,1,0,3,0,3,0,30,2,91,0
1,454,0,22,0,0,0,22,1,0,45,3,87,0
0,658,0,168,1,0,2,35,1,0,57,2,105,0
